,tempogram_x104,tempogram_y227,tempogram_z374,tempogram_y207
1419,3.0522161905309983e-17,3.221440460692728e-17,7.148446956874843e-17,-1.205390052534138e-17
1420,2.0244789909534772e-17,1.3727039920102913e-17,5.617990660185466e-17,-3.186151929681396e-17
1421,4.3422709722085465e-17,-2.397173491877192e-18,5.959814901419579e-17,-1.852704161350136e-17
1422,1.735909475677975e-17,1.8325777432203977e-17,1.7056628827381705e-17,-2.6326600699580472e-17
1423,3.548572837972778e-17,4.178998923727264e-17,5.5398903705889916e-17,-8.186639280811248e-18
1424,3.654165295701717e-17,2.558916884105309e-17,9.08825104367787e-17,-1.9775545329734426e-18
1425,3.658643582400082e-17,1.2720814968820257e-17,9.425837870061404e-17,-1.6542848325520506e-17
1426,2.8401247942573987e-17,2.8545981893298823e-17,5.604181733584314e-17,-1.891444616428719e-17
1427,3.0282269058598723e-18,3.870834858311054e-17,1.1952026797218403e-16,-1.576725633334153e-17
1428,3.6463247593173945e-17,1.1240413772565232e-17,8.209223373287077e-17,-3.5810744085390116e-17
1429,3.508310836188133e-17,4.6149298952533696e-18,5.84682620816301e-17,-6.522087189852528e-18
1430,3.4849169917939746e-17,3.3888421729246024e-17,7.470882475573901e-17,-1.598466867645041e-17
1431,7.030662952652442e-18,5.072133756937295e-18,1.8703279270139304e-17,-1.9317938429168618e-17
1432,4.0992941948769325e-17,1.3624268571331262e-17,1.2220466555000402e-16,-3.9355497385267186e-17
1433,1.0010880314590801e-19,1.8244522755735058e-17,4.455927245843642e-17,-1.0345223029645905e-17
1434,3.2083697596873e-17,3.2164764843031496e-17,1.283055426933411e-16,-1.2886232220736716e-17
1435,3.4751140495785405e-17,1.409717611712769e-17,4.22131374988682e-17,-1.636125401597807e-17
1436,3.656227543011592e-17,1.7559360236543326e-17,7.280287449702322e-17,-3.910712403949147e-17
1437,2.9664796022316645e-17,6.867114675249094e-17,1.1225065243520472e-16,-2.957311465500505e-17
1438,2.3975002770530344e-17,2.3837534772250347e-17,1.4486296455759863e-16,-1.0600803030079044e-17
1439,3.2071318228695926e-17,2.118406365832937e-17,6.430477573705706e-17,-3.212296730729905e-17
1440,3.39726730948891e-17,1.773477061169818e-17,6.129099167636517e-17,-2.7385529348456415e-17
1441,2.793923427645674e-17,5.1485719266959065e-17,7.33097435424529e-17,6.7401150121179154e-18
1442,3.3858789775647736e-17,2.668353335925153e-17,7.264960939188467e-17,-3.3477936176680974e-17
1443,3.43460566699127e-17,2.482341245212273e-17,4.967425514067676e-17,-5.1687720689741846e-18
1444,3.9400206068155466e-17,2.6827914597418906e-17,6.389462386727325e-17,-8.461973428346574e-18
1445,3.658019108981695e-17,2.1688030933061666e-17,9.497839487387184e-17,-2.0960846669642276e-17
1446,2.131200445501005e-17,3.2737336489791345e-17,4.1851257970257606e-17,-3.3877413939322376e-17
1447,3.762219295128432e-17,1.78006668252806e-17,1.1165832352552007e-16,-1.6448694401921024e-17
1448,2.332544633797768e-17,4.164100649747529e-17,7.953024558453973e-17,-2.113621141168986e-17
1449,5.167201062998813e-17,5.57824967934535e-17,7.694239796261467e-17,-9.933173826059772e-19
1450,2.73446639346528e-17,7.536422392450322e-18,4.304214714141783e-17,-2.8139649114165546e-17
1451,1.917841680757236e-17,3.3706701182549927e-17,4.9838369628041234e-17,-1.6609321611981158e-17
1452,4.462595387809586e-17,3.157945642147822e-17,7.404202858749322e-17,-1.6636311721564248e-17
1453,2.793660841935329e-17,1.1485532817244953e-17,8.491268289347717e-17,-3.8900381392346666e-17
1454,3.977336640770797e-17,2.9060428517590627e-17,8.868412244934557e-17,-3.602571628722136e-17
1455,6.208671732949985e-18,3.625892553439244e-17,7.273644492458984e-17,1.3222903456584721e-17
1456,3.701922469823018e-17,3.5619060908947866e-17,9.019197460804108e-17,3.118530230126496e-19
1457,3.738003782447218e-17,1.424453373526298e-17,7.213398211070263e-17,-2.603978129718007e-17
1458,3.2409147458046404e-17,1.1166272208700656e-17,8.280988169138314e-17,-3.0086754120252604e-17
1459,2.797472396707308e-17,1.68113964655853e-17,8.974418527016721e-17,-1.59469914086237e-17
