,tempogram_z69,tempogram_x72,tempogram_x90,tempogram_x91,tempogram_z91,tempogram_z93,tempogram_y95,tempogram_z95,tempogram_x97,tempogram_y99,tempogram_z99,tempogram_x100,tempogram_z101,tempogram_x104,tempogram_z106,tempogram_y107,tempogram_x110,tempogram_y112,tempogram_x114,tempogram_z115,tempogram_x116,tempogram_x120,tempogram_y122,tempogram_y193,tempogram_x196,tempogram_x202,tempogram_x204,tempogram_y204,tempogram_y207,tempogram_z215,tempogram_z216,tempogram_z217,tempogram_y218,tempogram_x221,tempogram_y221,tempogram_z224,tempogram_y225,tempogram_z226,tempogram_x227,tempogram_y227,tempogram_y239,tempogram_y240,tempogram_z240,tempogram_z242,tempogram_x245,tempogram_z246,tempogram_x247,tempogram_y250,tempogram_z253,tempogram_x255,tempogram_x256,tempogram_y256,tempogram_z256,tempogram_z318,tempogram_x319,tempogram_y319,tempogram_z319,tempogram_x320,tempogram_y320,tempogram_z320,tempogram_z326,tempogram_y329,tempogram_x330,tempogram_y339,tempogram_z339,tempogram_x341,tempogram_y343,tempogram_z346,tempogram_x347,tempogram_z351,tempogram_y353,tempogram_x358,tempogram_y358,tempogram_z363,tempogram_x364,tempogram_x366,tempogram_y369,tempogram_x370,tempogram_y370,tempogram_z370,tempogram_z374,tempogram_y375,tempogram_z375,tempogram_x376,tempogram_z377,tempogram_y378,tempogram_z378,tempogram_y379,tempogram_x382
1171,-1.515081132429463e-17,-7.690600673158882e-18,-1.3199724273679719e-17,1.4636916234833896e-17,-1.5360922941736498e-17,7.621155858429034e-17,2.1392924163855008e-17,-3.1081315952125365e-17,2.9239648782531844e-17,-2.0134167468180936e-17,1.5695000118317206e-17,-2.897547009802609e-17,2.796775641637708e-17,3.142440019423244e-17,3.431681774173497e-17,5.11100781993289e-17,1.2626193594931246e-17,3.5906163663826136e-17,6.813139771400134e-17,8.37124859722645e-18,4.555480162654341e-17,5.0965686434456e-17,3.210567707857786e-17,-3.775028372844132e-17,-4.838770989314938e-17,-6.902062626425679e-18,5.076645107381869e-17,-7.850194349531276e-17,-1.3980759560867927e-17,2.843750340169771e-18,2.073785401214958e-17,1.0803234769079189e-17,7.46601752745216e-18,-4.21712098300315e-18,5.1472607497566377e-17,2.861061610862886e-17,4.71586210961958e-17,2.9812263666386787e-17,-1.7568606477678902e-17,5.66185619443988e-18,4.0330716087163166e-17,-2.7853286913150144e-17,8.521327237764666e-18,-6.051744980466431e-17,-6.1084781289053895e-18,5.6181176482507194e-18,5.986192421934252e-17,-6.72245386409097e-17,9.317561839146436e-18,-1.593968688466074e-17,0.5132794652898505,0.4645103543961399,0.451765503243029,2.637137893899472e-06,1.4155802531837368e-06,6.831932339984447e-07,2.83650357124315e-07,9.36616340605906e-08,2.0899757868353882e-08,1.995902344436385e-09,-6.238515489091015e-17,1.969614068287898e-18,-5.070976999101919e-17,-3.656837153288741e-17,-4.781443563761405e-17,-8.005424130708915e-17,-1.302219958127278e-17,1.5576494088016632e-17,-2.2090199023298146e-17,-2.4813786991748005e-17,-1.852132850622515e-17,3.085323842432473e-17,-1.412782925459499e-17,1.430017906127123e-18,2.5351803094227643e-17,4.04183821668716e-17,8.527105770361212e-17,9.859952227254531e-17,-2.912128227820455e-17,8.020582620936898e-17,6.121085690942502e-17,7.542924609423298e-17,-4.100732321272989e-17,6.581944499380746e-17,1.3699842481130449e-17,5.870189365231113e-17,-2.748200880273009e-17,-6.6708599549708334e-18,4.9615690169256805e-17
1172,3.789822900553245e-18,-4.6272070527456814e-18,3.0073826287455147e-18,6.311295911274345e-18,-1.880417025858111e-17,6.722755738440553e-17,5.862646422849406e-17,-2.154513032058553e-17,5.05837871347046e-17,-4.0826096505047616e-18,4.106294975322187e-17,3.521775311027894e-19,2.6457474021804476e-17,3.477356020998994e-17,6.758942642828664e-17,4.584054283353159e-17,4.677818235663402e-17,4.954357588182734e-17,8.366618893146046e-17,5.236780840401989e-18,5.152626557783658e-17,9.620416647299342e-17,2.320479882826465e-17,-3.27983615563561e-17,-6.857322259668071e-17,1.1309810394212788e-17,2.881883546267136e-17,-7.230341558945702e-17,-2.2834441624782196e-17,1.3210177758200733e-17,1.6360786498916806e-17,1.7435269244552556e-17,-3.4731739134528213e-19,-1.2112136787510757e-17,5.5187883915282576e-17,4.1827327977776936e-17,2.649546512240873e-17,1.546983210666572e-17,-3.209443898238249e-17,1.6719680027549824e-18,4.111255827687241e-17,-1.6445602658544338e-17,7.232189783010979e-18,-5.11339399096841e-17,-6.717454304212033e-18,2.6439692353343172e-17,4.222286284644697e-17,-5.694847623514347e-17,2.0049714103414748e-17,-1.0906022214081741e-18,0.5164536281923962,0.4866469262393457,0.4836465670664087,2.6714198962607118e-06,1.437765757410449e-06,6.962410306917375e-07,2.902554222832402e-07,9.628147814410799e-08,2.1577165129950324e-08,2.066259265831942e-09,-7.809033047893775e-17,-1.60112250963736e-17,-2.1328882053908348e-17,-4.4253151100538016e-17,-4.5844257106537905e-17,-7.011855535132475e-17,1.3098881203813512e-18,1.663733973816921e-17,-1.7479190808106992e-17,-2.5835499456163937e-17,-2.060491148745631e-17,1.4208915655795338e-17,-1.82521640672882e-17,-2.0539068539064694e-17,-3.653704617168016e-18,5.974907992132586e-17,7.951362471657778e-17,1.0821074702144117e-16,-5.383653137800351e-17,7.937834015698142e-17,6.923117800048105e-17,7.295716440833636e-17,-5.409237374936581e-17,5.300669050319358e-17,3.0283162797246616e-17,5.91612767103744e-17,-4.5659635113511516e-17,-9.408575375659659e-18,6.672762333329231e-17
1173,8.835052238994348e-18,1.6476197140034442e-17,-1.462517033570129e-17,-1.5444632896407389e-18,-3.168875366645342e-17,7.152500023280306e-17,2.642591937231975e-17,-4.469177728542633e-17,2.843308210283984e-17,-3.2271143320671317e-17,1.3009355793146435e-17,-3.3791040084410003e-17,-1.2157744767324857e-17,3.511718486385696e-17,4.9848720659534637e-17,5.4192495120645773e-17,1.4191885937421168e-17,5.980741376991921e-17,6.352357629290447e-17,1.919046390356236e-17,3.235359346450293e-17,6.306945469277448e-17,4.18837091430407e-17,-4.353195397610109e-17,-5.55530940549975e-17,3.4940553434426385e-18,5.0190236573946707e-17,-7.896729285583685e-17,-1.4234176477196362e-17,2.373597188526784e-19,4.99071396645322e-17,2.518818718813458e-17,5.4019034448965885e-18,-3.3193701868708325e-17,6.423357582650655e-17,3.936021898382328e-17,2.1828339247136733e-17,1.8697631444505506e-17,-3.001001927179868e-17,4.26248915602202e-17,3.1135035427193935e-17,-2.709510582517862e-18,1.0286847256405053e-17,-2.6923315672771388e-17,-8.897821107624909e-18,1.8734772341223037e-17,5.003717259247537e-17,-4.543793336246039e-17,2.192993184730728e-17,1.1183022055544768e-17,0.6707860861425673,0.6414365029860958,0.6283084227817418,2.7181202543582126e-06,1.450748341563291e-06,6.966580712108741e-07,2.881304305063616e-07,9.493557012616578e-08,2.118129073927529e-08,2.024009836052158e-09,-5.873634642993361e-17,3.35039202428116e-17,-2.2896819943847136e-17,-3.0123579335646866e-17,-2.794787036223417e-17,-7.482494205108444e-17,1.3533023453448725e-17,2.3797263734632878e-17,-1.5648670129192553e-18,-9.595932500793625e-18,-7.858964049996963e-18,2.680334287818713e-17,-1.1759264804149038e-17,-1.1477508681287953e-17,1.1910255760359365e-17,8.330572692719391e-17,1.017027722087204e-16,1.20981499284231e-16,-5.436332231612401e-17,8.614072721328818e-17,9.798435905008823e-17,6.773327528192451e-17,-5.252340468437743e-17,3.331436286473275e-17,4.170018192376064e-17,5.4949704232910604e-17,-6.721906174188301e-17,-1.2365028422906289e-17,6.165760216909837e-17
1174,-9.475369849975509e-18,1.250099757699956e-17,-3.2622773423381445e-18,-5.441560055207612e-18,-1.0349891747713032e-17,7.224215985529161e-17,3.986640565490143e-17,-1.1143171187789546e-17,4.86360211051117e-17,-1.133687215953374e-17,1.6996049652614597e-17,-1.4775177318965084e-17,1.1491765534249233e-17,2.7729630003001506e-17,3.442880852224748e-17,4.33471121450316e-17,3.890766631494669e-18,4.702600457745903e-17,8.216462054920143e-17,1.7239104929479362e-17,4.804743358210677e-17,8.48865938912783e-17,5.0298889819805244e-17,-1.8384442114223608e-17,-6.884824684670778e-17,1.2089131714108309e-17,5.706872742249851e-17,-6.001749930863907e-17,-3.585591121153282e-18,2.556915121959068e-17,4.167560800357217e-17,3.3997426028433226e-18,-1.439144129649782e-17,-1.5111473003932402e-17,6.445519329364104e-17,2.1727439194790346e-17,3.341729016848358e-17,2.048061690264364e-17,-3.505494305121015e-17,1.2340484179886365e-17,2.5889360037723126e-17,7.546501276223407e-20,7.42082976046286e-18,-6.241798447437572e-17,-3.0846315855755977e-18,1.510829949434071e-17,4.205663254059513e-17,-6.364716753137852e-17,1.4911096798660532e-17,2.6745860416216335e-17,0.5798610069769515,0.5599297020446394,0.5625552068528736,2.716604333085869e-06,1.4608493847848752e-06,7.07186953058494e-07,2.949071325227883e-07,9.791589135124867e-08,2.1975870675994707e-08,2.1068899408184767e-09,-4.6224984798448404e-17,1.969401545511617e-17,-2.7776099031331925e-17,-5.073361262934984e-17,-3.485886896608406e-17,-7.644560416224125e-17,7.487813471839798e-18,3.0725290000373384e-17,-1.480607028000086e-17,-2.76895027487946e-17,-3.3833324073848694e-17,3.6146008077739895e-17,-9.752316885505517e-18,-2.865971077458729e-17,2.964688910460306e-17,4.901182001987732e-17,1.1448205418315437e-16,1.1038316002361558e-16,-4.580197401511931e-17,9.077275700841094e-17,5.4956290555072404e-17,7.411595495567996e-17,-6.950280741198299e-17,4.412044257932012e-17,3.389171666840769e-17,4.7744607362711735e-17,-5.944250543323626e-17,-1.1365024729747193e-17,4.903613762434953e-17
1175,-5.2295091066645824e-18,-2.4829816219720508e-17,-4.18657942573218e-18,3.287724340044705e-17,3.312870941380368e-17,1.2184718452209839e-16,4.5767014148483833e-17,1.5041552122765872e-17,8.22518072823657e-17,-7.56300535215313e-18,6.593307255706341e-17,9.230950429679222e-18,5.337181329638834e-17,4.239440656894917e-17,8.146210466556772e-17,8.616030324777082e-17,7.133374420828597e-17,9.332820035698867e-17,1.1805661814938503e-16,4.5794333192459936e-17,9.600529459672457e-17,1.1034125937071902e-16,8.524323594285685e-17,-3.6559763426358266e-17,-5.941235901962886e-17,1.428808805649204e-17,3.919286361675513e-17,-5.020519448568306e-17,-1.3848514966838004e-17,1.5926882547399957e-17,1.8712887015398217e-17,-1.0644056886986833e-18,9.13345707235728e-18,4.880063882176885e-18,4.5780572459978975e-17,1.8728751706999e-17,2.2257816791164626e-17,1.9545019889710252e-17,-7.477468624334116e-18,4.246296850541379e-18,3.5823327037820966e-17,1.18329497047487e-17,2.932396324916375e-17,-2.096017893753009e-17,2.804063179729823e-17,2.550100675206485e-17,5.008886376542699e-17,-2.3588494782809344e-17,2.912696398893708e-17,9.63615162396593e-18,0.5198136145679072,0.4579343025934774,0.4567848327815117,2.6587822687896985e-06,1.425433093381988e-06,6.865854854306265e-07,2.841582979010207e-07,9.338236974105957e-08,2.071080583983396e-08,1.9687201892589963e-09,-2.640046345463414e-17,8.970319876433936e-18,-6.592035274512926e-18,-3.3125927997936487e-17,-2.993079584505997e-17,-5.594678631498779e-17,9.791803927608247e-18,2.216231381312828e-17,-1.1948433680325625e-17,-3.157696853059596e-17,-2.9776621289600144e-17,4.025099377843014e-17,-5.6255716419211116e-18,-1.7121752915708685e-17,2.783592607861745e-17,4.429660006835658e-17,8.495251459051125e-17,9.005826557358877e-17,-5.866534346218581e-17,6.503267594516699e-17,3.8633826479403216e-17,4.374328489470067e-17,-7.663125807384927e-17,1.9220339093797164e-17,1.340039339281252e-17,4.7122082147845845e-17,-6.229998444044644e-17,-2.3156702861852854e-17,4.248100064306978e-17
1176,-4.078093880361554e-19,-7.832261356780539e-18,-1.476311491042154e-17,1.2862247027685336e-17,-3.2550577869611453e-17,5.915735601299748e-17,3.6929055737783e-17,-2.5358521421906056e-17,4.263646352449177e-17,-2.2690674737001728e-17,2.7463381676651555e-17,-4.0003864954093704e-17,2.3184462193906625e-17,3.9750400035043304e-17,5.0208526093904365e-17,5.0667787974281157e-17,2.3183662057624937e-17,6.250095460286603e-17,9.600762335551731e-17,1.5914163092394488e-17,3.98736624263343e-17,8.842468910619996e-17,4.6826337779301585e-17,-4.108991613756947e-17,-5.638357405014639e-17,1.3500830176758e-17,4.234724906119039e-17,-6.62108774655145e-17,-1.9011383333072332e-17,-8.065087033473754e-18,3.846283664532724e-17,1.3784718027019393e-17,-2.788149045385324e-18,-7.357076010850896e-18,6.732422210414625e-17,3.38643384010929e-17,5.212150229457009e-17,3.566425284783442e-17,-1.591283984824974e-17,3.1295983537608785e-17,7.433358523172432e-17,1.5932355721326312e-17,3.015498911786274e-17,-1.5067585618026942e-17,3.415069752058246e-17,4.6826125144656323e-17,1.232764793533674e-16,-3.940710539990489e-17,5.0875796893040015e-17,5.790991968388304e-17,0.5293828198702527,0.4913015356333243,0.497407316612027,2.681958778906502e-06,1.4411547268221466e-06,6.965404294675553e-07,2.896779531260596e-07,9.578969875074772e-08,2.1391535626574433e-08,2.043377793994087e-09,-6.868321413993e-17,-3.356328350267183e-17,-3.5828926348982424e-17,-3.933558929598259e-17,-3.3153562420236936e-17,-8.710285376451888e-17,3.4799378628307156e-17,3.318333594959856e-17,-2.3841751657903628e-17,-2.4661417206843933e-17,-1.1556086994014607e-17,4.655954524299751e-17,1.3606223053720536e-18,-1.8235244819592057e-17,5.611555480700233e-17,8.333586091484105e-17,1.2006144220250437e-16,1.2875248589681755e-16,-3.8843745737341377e-17,9.973572064102519e-17,7.952780570771952e-17,9.134015608679897e-17,-5.132912662825984e-17,7.29828064800165e-17,4.6871984598469125e-17,7.058089328803457e-17,-1.395997058927504e-17,7.069828654581291e-18,7.780966527202998e-17
1177,-7.459190290345397e-18,-3.867160432689553e-18,-9.804504555230767e-18,1.5936494710226225e-17,-2.053339237151817e-17,4.155211125808357e-17,2.035490441350519e-17,-2.7095829264084016e-17,2.725964285866102e-17,-2.5592181658031138e-17,1.5227842171748996e-17,-9.553532857144994e-18,5.169536367245327e-18,2.6537945670183373e-18,3.108160854774228e-17,3.839909641639313e-17,1.4742230976308942e-17,2.695582578432684e-17,6.548419148200311e-17,3.405145438300039e-18,1.8978208182321722e-17,5.707553465489151e-17,1.2214795630269176e-17,-2.5663443720092144e-17,-5.1829940398430514e-17,1.3510720914441139e-17,6.737200794420311e-17,-4.4173125355320846e-17,-5.062637811859896e-18,2.6923858945288055e-17,4.473650831950667e-17,5.0541294637896665e-17,8.489565431248167e-18,2.4565861221153878e-17,5.748386517381268e-17,3.7020500058968787e-17,4.8331919160033123e-17,2.80959591619242e-17,-2.559817977117856e-17,2.602235246745369e-17,4.6186549200636296e-17,6.560971243560219e-18,3.3430095569387565e-17,-4.797498562996231e-17,5.1699651472480936e-18,4.050100279593866e-17,6.774288679023695e-17,-3.221937812938066e-17,4.509498045826348e-17,2.8036278412781943e-17,0.4884221378516107,0.4371688032212419,0.3794072240428361,2.3414592480207967e-06,1.249835596608861e-06,5.997309781064204e-07,2.477367500387512e-07,8.151732679904659e-08,1.8160732301762843e-08,1.7336873854551603e-09,-2.689500379120124e-17,1.2156177765932962e-17,5.501056124810227e-18,-1.379823371610612e-17,1.4813989412590846e-17,-3.8447275594360025e-17,1.5922579688394312e-17,1.910322475984805e-17,-1.1811202768110461e-17,-5.904940582211767e-18,7.417142803313626e-18,3.8750213073218677e-17,1.4522351703021422e-17,-8.16213524847986e-18,3.2653639266923624e-17,4.106199214966245e-17,4.9489222587156923e-17,8.793001927045598e-17,-2.550028809626219e-17,6.841259885270896e-17,4.6268218355742855e-17,6.384762649535093e-17,-3.095379131198181e-17,3.458255906808257e-17,9.15918134330162e-18,3.821673594258345e-17,-2.5578950863589402e-17,-3.771536353357057e-18,5.877103076863681e-17
1178,-6.138279230412956e-18,1.1904730119354042e-17,1.1901264384875404e-18,2.1176617305680832e-17,-1.4956428072756478e-17,6.150520682512139e-17,4.25904333354542e-17,-2.7160186210825128e-17,2.184829838131849e-17,-3.192743113685973e-17,3.3102089833568306e-17,-8.882604591107539e-18,1.8915345521668328e-17,3.79561750666179e-17,3.696659328316201e-17,4.261396770203081e-17,6.556996343391448e-18,3.288774850205987e-17,5.850909212033375e-17,2.45687017906418e-17,3.5709016940456945e-17,7.115882781923125e-17,3.695065063067282e-17,-3.648499507556221e-17,-8.059564009144302e-17,-7.68551877989672e-18,5.776047615312961e-17,-7.236673605647816e-17,-2.5734715151738757e-17,1.2792654492678518e-17,3.4605371048858365e-17,-1.9029378023596426e-17,-8.383517088614953e-18,-1.6649126426123625e-17,7.627956512827785e-17,3.2712374769894824e-17,3.561691039260444e-17,4.250789035928609e-17,-4.0962988722423563e-17,3.2650933460205694e-17,7.178541128469567e-17,-1.539436685816919e-17,3.740931024460255e-17,-2.833250258946588e-17,-7.594290504768887e-19,1.8428365671978013e-17,3.835813734914173e-17,-6.238170323752066e-17,2.4319764191913028e-17,1.4453826078916248e-17,0.4555116337065216,0.4122267461016518,0.4064825065006643,2.5049857311533343e-06,1.346149694187408e-06,6.505694740762325e-07,2.7055157762082105e-07,8.94830904216894e-08,1.999108207399621e-08,1.910321190688788e-09,-4.0418660093554965e-17,7.63698160054401e-18,-2.2553541309366758e-17,-2.9234912164848456e-17,-1.1116992568844005e-17,-4.426341969837976e-17,-2.0470592281019222e-18,1.009995960067033e-17,-1.1777766896737081e-17,5.116560383476379e-18,-1.0347268142423277e-17,3.9312092934302703e-17,1.595551814769222e-17,-1.2408773362052617e-17,3.128959931255783e-17,6.236702898238957e-17,8.998223596061645e-17,8.508402740827978e-17,-2.0321110274264436e-17,9.378502362761057e-17,5.3404726585866697e-17,6.105372180172485e-17,-4.5614383372196686e-17,4.294520828549052e-17,3.3210543077381486e-17,4.429074169962048e-17,-4.088511030127818e-17,1.0923422430041241e-20,6.168588515918011e-17
1179,-8.530785344818157e-18,4.1589421159713004e-18,4.35217673369057e-18,1.1996284956674329e-17,-6.018894151779871e-18,4.62726150841124e-17,3.083321796839547e-17,-3.369019817014713e-17,3.350018628048887e-17,-2.68154435590129e-17,1.2413076674483037e-17,-3.4436895432326816e-17,6.837787328068039e-18,1.1566397123942977e-17,4.4338653030431366e-17,4.4232962675861146e-17,-9.903637702901762e-18,3.1270723940819296e-17,5.948904561731195e-17,3.961706000850347e-18,2.609368449731604e-17,5.3179875263666724e-17,4.6979716740190264e-18,-3.377131142163312e-17,-6.188069607948517e-17,9.443965787171134e-18,4.014138003182139e-17,-6.228558384729876e-17,-1.7666713773428086e-17,1.2207456013466392e-17,2.640736296324904e-17,6.027791169916569e-18,-1.2303805014706342e-17,-2.840418409529729e-18,6.104121652523054e-17,2.6115970548761432e-17,3.461781300408172e-17,3.642905069933688e-17,-2.923612739381799e-17,9.108228096605733e-18,4.218757612912926e-17,-2.581335000207841e-18,4.569587107378323e-18,-4.834109880082859e-17,-5.053780696591643e-19,1.0666604132513161e-17,5.795569563291032e-17,-4.056430128077748e-17,2.2319514622640826e-17,2.98107208961454e-17,0.5427528722176526,0.5032816828152918,0.478835684902878,2.596191675776156e-06,1.387915191977059e-06,6.673386660533945e-07,2.762889017561522e-07,9.109570115258089e-08,2.032588670426735e-08,1.942008641661901e-09,-3.201145374482801e-17,-1.6052959417171951e-18,-2.302497124155641e-17,-4.071046719630553e-17,-1.4912680734007653e-17,-5.400865505421929e-17,1.6392995332875528e-17,1.299117425433566e-17,-1.5304633791858634e-17,-4.900673744105221e-18,-3.342304308188036e-18,3.540920870380475e-17,5.0501370523392165e-18,-2.866659261877797e-17,2.3468274363863997e-17,4.849971550109367e-17,6.265012398870228e-17,8.44537214448543e-17,-4.421417368085637e-17,6.636847890448551e-17,4.6369995602010106e-17,5.220742190686555e-17,-6.105344288434956e-17,3.5897024913155956e-17,1.4976361709614708e-17,3.6983178607789055e-17,-5.485100050119726e-17,-2.889441382727876e-17,2.3580092506524004e-17
1180,-5.041212300398409e-18,4.0608029193223e-18,-1.328340368650249e-18,8.79573412152041e-19,-4.479496411767716e-17,5.212879059299016e-17,2.9389035136692964e-17,-5.9421932315904e-17,2.598518024338981e-17,-3.857663916851906e-17,9.897932413313729e-19,-8.403803004425439e-18,5.092609630517408e-18,-2.7974805642313173e-18,7.136757059879108e-17,3.218926360011973e-17,3.049124202521036e-17,4.311482611619472e-17,7.605671729228115e-17,1.1184800120194777e-17,2.2815074047422526e-17,7.225858328118605e-17,3.680861542274504e-17,-4.9950094860505e-17,-5.00612327355253e-17,1.5244680723326413e-18,3.481701474981258e-17,-6.797584355240704e-17,-1.5464886695312706e-17,2.6128335109076225e-17,5.2656585431560287e-17,1.3121325996982432e-17,6.807192069903165e-18,-1.7294954326731294e-17,6.752000970282983e-17,4.5335895452818473e-17,5.156873650853699e-17,3.333541077443473e-17,-2.9697756248316304e-17,3.415396416109681e-17,6.757781665538065e-17,-3.3339130145905485e-18,3.864246652339461e-17,-3.458240154610643e-17,1.2274596701701873e-17,2.3295105341624548e-17,5.0716058959959455e-17,-4.407917259036734e-17,3.3140912189940905e-17,1.6496565792994304e-17,0.5765686275263121,0.5478136460010478,0.5396626722145668,2.686784537743201e-06,1.4387551808259155e-06,6.932589195972191e-07,2.877129430738055e-07,9.508714085498245e-08,2.1258535018301403e-08,2.0334545255319508e-09,-5.693851692072105e-17,-1.370961200552086e-17,-2.268812908974436e-17,-3.93710828071776e-17,-4.320089772285885e-17,-8.11700375187803e-17,9.244633792457234e-18,1.6751988745936424e-17,-2.063791390386163e-17,-1.4807917858726712e-17,-1.13249276392099e-17,2.0427420340522326e-17,-2.8829815153591944e-18,-1.8194798299392832e-17,4.582856598669724e-17,6.317737982005369e-17,8.849437818242361e-17,1.2582145955773692e-16,-1.9637731356406257e-17,9.543749602903747e-17,9.482529197121616e-17,1.1657362896295414e-16,-3.5141639509169595e-17,7.763519940367029e-17,2.3785632282607334e-17,8.684116725238821e-17,-3.863641501494366e-17,7.503796394997917e-18,7.728121568798421e-17
1181,2.807575710413301e-17,-7.274370161032074e-18,-3.389976731324093e-18,1.221002660664064e-17,-1.4278063201490516e-17,8.093666359958514e-17,5.606104813406197e-17,-2.0246536790232148e-17,4.839739015263401e-17,-2.212920601208751e-17,3.244189780229236e-17,1.6705702821682456e-17,2.8266617970717986e-17,5.218021487893418e-17,8.070268871304312e-17,4.069226018777071e-17,6.636258028516395e-17,8.571567750718702e-17,1.1565412894704038e-16,6.276098989159083e-17,7.426171316935375e-17,1.2879847887180303e-16,5.764586972788964e-17,-3.1109141094430426e-17,-4.980815663298375e-17,1.724772867765179e-17,3.315961519864889e-17,-5.686061622799648e-17,-1.3771834110895084e-17,2.5158601512083266e-17,2.873835181541053e-17,6.795917267736259e-18,-7.514769423502917e-18,-2.4952693116348047e-18,6.452496515932619e-17,2.3345310408653048e-17,2.4907280095225946e-17,2.1809208442931025e-17,-2.928428766132631e-17,1.2859539742977057e-17,4.504131766555509e-17,-2.5058314185502578e-17,1.3582593515875907e-17,-5.289742587710696e-17,7.17941905767827e-18,2.603133299095966e-17,4.361388381319678e-17,-4.113994255962061e-17,3.795522163926791e-17,2.017714280350504e-17,0.5275891173838853,0.4983925944336423,0.4996539881677129,2.660149412124978e-06,1.4285194222036052e-06,6.902107728332331e-07,2.871164456112026e-07,9.503134073861533e-08,2.1251748785027826e-08,2.032221665088115e-09,-8.045269441705291e-17,-1.5692980100125596e-17,-3.15127249479933e-17,-6.503784836031585e-17,-3.5897521247842574e-17,-5.1522852728141305e-17,2.054080120096077e-18,1.7793421995512082e-17,-1.738299607122627e-17,2.5433448501653483e-18,-1.1549924887516273e-17,3.410529229800014e-17,1.041340413194985e-17,1.6951335965890854e-17,4.156295882585821e-17,6.183928443084846e-17,1.0154647555414312e-16,1.0363450773621534e-16,-1.8755458466122678e-17,9.670898560985482e-17,8.476822736577291e-17,9.401838082414407e-17,-3.4162853373396005e-17,7.579762756467311e-17,5.370957001644489e-17,9.079133180753912e-17,-2.9525532369423256e-17,1.7099781426220928e-17,8.515342225887037e-17
1182,2.4668372146327053e-18,-4.273124993637931e-18,-1.6662608367306138e-17,-1.871245101461812e-17,-1.6468996130166218e-17,5.4162175092509205e-17,2.509105715354992e-17,-2.0280210326473505e-17,5.0315879739528427e-17,-8.095838489622552e-18,2.6406189187412398e-17,-2.62812469669747e-17,1.80697701114408e-17,-4.352616775736724e-18,3.133375475655928e-17,2.8644556969379646e-17,7.847413694991183e-18,4.5129167579907205e-17,7.486092244731689e-17,1.1399716034173266e-17,3.397964623706288e-17,5.773184740450907e-17,3.59450078145779e-17,-5.0015174289021856e-17,-9.097958678684608e-17,9.892303641825313e-18,3.955672771389929e-17,-9.655964220953136e-17,-3.301049186168416e-17,-2.2459351054266176e-17,4.386724514618595e-17,1.535839211097517e-18,-7.163023950929752e-18,-2.8488630613978056e-17,8.24119253940173e-17,3.123678449472625e-17,3.157946999325573e-17,2.5990160230138176e-17,-2.0525617867457078e-17,2.7413863265840717e-17,6.426379718439513e-17,-7.740372130535361e-19,1.5607845681489558e-17,-4.3344816174197765e-17,-1.0696467480809797e-17,2.8759485232143884e-17,7.143482676422457e-17,-3.9612507033509806e-17,9.858854755357285e-18,1.2959119246328676e-17,0.4140117821399037,0.3488676578551963,0.3382166896395584,2.3883837364743924e-06,1.2845459241991937e-06,6.209287881134301e-07,2.580675644795701e-07,8.523812213349307e-08,1.9010622010254044e-08,1.8144767614880906e-09,-5.0183660920029365e-17,1.9989144438329056e-17,-1.4445911764468756e-17,-3.1752428654028087e-17,-2.8712359992268555e-17,-4.090582519535714e-17,1.5462179896394326e-17,1.0555489519284329e-17,-9.114665968422609e-18,-7.733652721286377e-18,-2.0017519268643054e-17,1.5512103024896476e-18,-6.030726918901984e-18,-3.27461189659195e-17,1.7355026795702656e-17,4.025782353038929e-17,5.227359150979869e-17,7.792176266908803e-17,-1.4977821144192774e-17,6.079154762467524e-17,3.851783075211557e-17,4.8339524605054464e-17,-3.656679684437052e-17,4.711820437345263e-17,5.7566837547668825e-18,3.3173187368388644e-17,-3.7041220659261593e-17,-5.5945959989328976e-18,3.286697311629033e-17
